juris_id,case_citations
11101,440 phil. 41
11101,414 phil. 378
11101,431 phil. 638
11101,g.r. no. 170474
11101,g.r. no. 170566
11102,g.r. no. 152978
11102,436 phil. 782
11102,g.r. no. 115402
11102,g.r. no. 107132
11102,428 phil. 934
11102,g.r. no. 143361
11102,g.r. no. 141311
11103,358 phil. 328
11103,g.r. no. 162214
11103,335 phil. 206
11104,g.r. no. 134728
11104,g.r. no. 134728
11104,g.r. no. 153743
11106,g.r. no. 141625
11107,g.r. no. 130886
11107,g.r. no. 117610
11107,g.r. no. 140753
11107,g.r. no. 131405
11108,g.r. no. 70054
11108,323 phil. 126
11108,g.r. no. 76118
11108,g.r. no. 59957
11109,g.r. no. 161295
11109,g.r. no. 163448
11109,g.r. no. 148339
11109,52 phil. 123
11109,g.r. no. 135657
11109,g.r. no. 146980
11109,g.r. no. 137694
11109,341 phil. 99
11109,g.r. no. 122202
11109,348 phil. 627
11110,g.r. no. 127059
11110,g.r. no. 160455
11110,g.r. no. 144134
11110,g.r. no. 155738
11110,g.r. no. 149253
11110,366 phil. 166
11110,g.r. no. 142248
11110,g.r. no. 160215
11110,413 phil. 41
11110,g.r. no. 129638
11110,g.r. no. 147394
11110,g.r. no. 155236
11110,g.r. no. 136233
11110,g.r. no. 154127
11111,g.r. no. 147031
11111,g.r. no. 138051
11111,g.r. no. 149329
11111,g.r. no. 148738
11111,g.r. no. 83380
11111,352 phil. 261
11111,g.r. no. 146780
11111,g.r. no. 158693
11111,g.r. no. 99434
11111,397 phil. 76
11111,g.r. no. 80638
11111,369 phil. 655
11111,g.r. no. 149797
11111,380 phil. 364
11111,369 phil. 655
11111,g.r. no. 77459
11112,324 phil. 642
11112,26 phil. 496
11112,356 phil. 869
11112,335 phil. 19
11112,339 phil. 184
11112,358 phil. 652
11112,117 phil. 367
11112,g.r. no. 105630
11112,g.r. no. 147788
11112,g.r. no. 116863
11112,g.r. no. 132161
11113,g.r. no. 139913
11113,105 phil. 1276
11113,g.r. no. 151138
11114,329 phil. 698
11114,g.r. no. 149750
11114,g.r. no. 165420
11114,g.r. no. 142403
11114,g.r. no. 149465
11115,g.r. no. 167693
11115,g.r. no. 147678
11115,g.r. no. 140388
11115,439 phil. 440
11115,327 phil. 447
11115,g.r. no. 124388
11115,g.r. no. 141724
11115,g.r. no. 149366
11115,455 phil. 844
11115,g.r. no. 168737
11116,392 phil. 675
11116,344 phil. 677
11117,90 phil. 83
11117,388 phil. 27
11117,202 ark. 873
11117,39 mont. 476
11117,29 wash. 2
11117,g.r. no. 107112
11117,g.r. no. 159831
11118,g.r. no. 24750
11118,112 phil. 308
11118,61 phil. 515
11118,g.r. no. 105014
11118,109 phil. 592
11118,g.r. no. 159647
11119,g.r. no. 159590
11119,g.r. no. 152947
11122,g.r. no. 148223
11122,g.r. no. 127198
11122,413 phil. 711
11122,g.r. no. 149621
11122,378 phil. 727
11122,g.r. no. 78742
11122,416 phil. 473
11122,g.r. no. 164876
11124,g.r. no. 115595
11124,g.r. no. 128686
11124,g.r. no. 149992
11124,356 phil. 217
11124,g.r. no. 126153
11124,139 phil. 77
11124,g.r. no. 131136
11124,g.r. no. 118284
11124,459 phil. 237
11125,434 phil. 435
11125,g.r. no. 142431
11125,g.r. no. 135027
11125,419 phil. 105
11125,385 phil. 912
11125,367 phil. 755
11125,g.r. no. 135201
11125,g.r. no. 152589
11126,g.r. no. 143666
11126,g.r. no. 139843
11126,g.r. no. 158002
11126,g.r. no. 140752
11126,g.r. no. 156973
11127,g.r. no. 150092
11127,g.r. no. 149974
11127,g.r. no. 129843
11127,367 phil. 620
11127,348 phil. 785
11127,g.r. no. 168159
11128,338 phil. 870
11128,356 phil. 434
11129,g.r. no. 136821
11130,103 phil. 773
11131,g.r. no. 145849
11131,g.r. no. 154064
11131,g.r. no. 140713
11131,g.r. no. 140946
11131,g.r. no. 152752
11131,g.r. no. 89591
11131,g.r. no. 57395
11131,g.r. no. 102432
11131,372 phil. 873
11131,g.r. no. 159699
11131,g.r. no. 117434
11131,g.r. no. 124267
11132,g.r. no. 139736
11132,108 phil. 1105
11132,104 phil. 819
11132,108 phil. 1105
11132,g.r. no. 139736
11132,363 phil. 169
11132,g.r. no. 139736
11132,104 phil. 819
11132,116 phil. 615
11132,117 phil. 575
11132,117 phil. 892
11132,119 phil. 604
11132,104 phil. 819
11132,124 phil. 927
11133,g.r. no. 133498
11133,g.r. no. 138210
11133,g.r. no. 148541
11133,g.r. no. 107943
11133,g.r. no. 77631
11133,g.r. no. 138660
11133,g.r. no. 150925
11133,g.r. no. 147096
11134,g.r. no. 158922
11134,g.r. no. 146082
11134,g.r. no. 126850
11134,375 phil. 432
11134,g.r. no. 160533
11134,121 phil. 737
11134,122 phil. 1060
11134,91 phil. 861
11134,98 phil. 225
11134,420 phil. 824
11136,276 ga.318
11136,249 neb. 299
11136,g.r. no. 138113
11136,g.r. no. 114323
11137,g.r. no. 103576
11137,g.r. no. 89561
11137,g.r. no. 126490
11137,g.r. no. 117913
11137,g.r. no. 116596
11137,g.r. no. 133317
11138,452 phil. 1014
11139,g.r. no. 139396
11139,g.r. no. 132467
11139,g.r. no. 148287
11140,g.r. no. 105965
11140,g.r. no. 120422
11140,g.r. no. 110436
11140,319 phil. 45
11140,g.r. no. 142030
11140,g.r. no. 164250
11140,97 phil. 143
11140,g.r. no. 85439
11140,67 phil. 451
11140,g.r. no. 106719
11140,g.r. no. 129904
11141,91 phil. 72
11141,g.r. no. 92981
11142,g.r. no. 143866
11142,g.r. no. 125213
11142,g.r. no. 111858
11143,435 phil. 333
11143,428 phil. 934
11143,g.r. no. 83768
11143,g.r. no. 117456
11143,449 phil. 108
11143,325 phil. 588
11143,g.r. no. 95536
11144,g.r. no. 141524
11144,g.r. no. 158615
11144,g.r. no. 154305
11144,g.r. no. 160976
11144,g.r. no. 144118
11144,g.r. no. 155737
11144,g.r. no. 156894
11144,g.r. no. 139511
11144,g.r. no. 149252
11144,g.r. no. 160573
11144,g.r. no. 162403
11144,g.r. no. 145737
11144,g.r. no. 135775
11145,g.r. no. 154355
11145,g.r. no. 157553
11145,424 phil. 757
11145,g.r. no. 152658
11145,g.r. no. 140228
11146,366 phil. 494
11146,g.r. no. 139437
11146,336 phil. 705
11146,314 phil. 884
11146,334 phil. 652
11146,8 pp. 423
11146,443 phil. 42
11146,130 phil. 366
11146,g.r. no. 155224
11146,g.r. no. 78173
11147,g.r. no. 152808
11149,g.r. no. 117488
11149,g.r. no. 125586
11149,g.r. no. 102526
11150,g.r. no. 99047
11150,g.r. no. 157634
11150,g.r. no. 158232
11150,g.r. no. 158758
11150,g.r. no. 150591
11150,g.r. no. 157634
11150,g.r. no. 147031
11150,g.r. no. 157907
11151,g.r. no. 80157
11151,g.r. no. 147745
11151,g.r. no. 132648
11152,g.r. no. 142408
11152,350 phil. 138
11153,114 phil. 101
11153,g.r. no. 150792
11153,437 phil. 297
11153,322 phil. 425
11153,437 phil. 336
11153,311 phil. 170
11153,375 phil. 615
11153,398 phil. 86
11153,g.r. no. 48766
11153,g.r. no. 95364
11153,g.r. no. 79622
11153,350 phil. 315
11153,393 phil. 697
11153,g.r. no. 134963
11153,g.r. no. 128967
11153,352 phil. 461
11153,g.r. no. 80160
11154,g.r. no. 160466
11154,g.r. no. 139290
11154,g.r. no. 159622
11154,g.r. no. 158138
11154,g.r. no. 160324
11155,393 phil. 697
11155,g.r. no. 136492
11156,456 phil. 136
11156,456 phil. 136
11156,g.r. no. 169727
11156,g.r. no. 158187
11157,g.r. no. 149797
11157,315 phil. 210
11158,"g.r. no, 154126"
11159,g.r. no. 132197
11159,g.r. no. 102693
11159,g.r. no. 152992
11159,g.r. no. 124148
11159,g.r. no. 138980
11159,g.r. no. 155108
11160,g.r. no. 129958
11160,g.r. no. 119292
11160,g.r. no. 159647
11162,g.r. no. 105965
11162,428 phil. 76
11163,g.r. no. 142000
11163,g.r. no. 102084
11163,g.r. no. 96566
11164,446 phil. 433
11164,g.r. no. 144618
11164,g.r. no. 160966
11164,g.r. no. 144755
11164,g.r. no. 158382
11164,442 phil. 279
11165,387 phil. 736
11166,117 phil. 59
11166,17 phil. 206
11166,g.r. no. 89980
11166,g.r. no. 60077
11166,g.r. no. 50147
11166,g.r. no. 71176
11170,g.r. no. 133709
11170,g.r. no. 146234
11170,g.r. no. 132029
11170,g.r. no. 143647
11170,g.r. no. 126025
11170,g.r. no. 157781
11170,446 phil. 163
11170,g.r. no. 139369
11170,425 phil. 651
11170,g.r. no. 150234
11170,439 phil. 762
11170,463 phil. 25
11170,g.r. no. 114967
11170,335 phil. 242
11170,g.r. no. 97412
11171,341 phil. 166
11171,445 phil. 369
11171,335 phil. 914
11172,g.r. no. 96080
11172,432 phil. 953
11172,424 phil. 81
11173,g.r. no. 140519
11174,429 phil. 47
11174,g.r. no. 161629
11174,g.r. no. 120422
11174,372 phil. 892
11174,356 phil. 787
11174,g.r. no. 105965
11174,g.r. no. 166116
11176,395 phil. 876
11176,418 phil. 354
11176,389 phil. 756
11176,402 phil. 730
11177,g.r. no. 103302
11177,g.r. no. 112526
11177,g.r. no. 132361
11177,g.r. no. 132073
11177,g.r. no. 132073
11178,g.r. no. 120465
11178,g.r. no. 139136
11178,g.r. no. 47996
11179,g.r. no. 154826
11179,g.r. no. 55998
11179,212 phil. 473
11179,352 phil. 717
11179,g.r. no. 126699
11179,g.r. no. 109672
11182,455 phil. 133
11183,g.r. no. 132981
11184,g.r. no. 148191
11184,g.r. no. 129130
11184,326 phil. 680
11184,g.r. no. 124043
11184,g.r. no. 63680
11184,361 phil. 103
11185,359 phil. 820
11185,g.r. no. 152346
11185,368 phil. 863
11186,324 phil. 1
11187,g.r. no. 141863
11187,439 phil. 958
11187,442 phil. 55
11187,g.r. no. 95026
11187,g.r. no. 148821
11187,335 phil. 206
11187,326 phil. 182
11188,g.r. no. 140946
11188,g.r. no. 124899
11188,327 phil. 1097
11188,g.r. no. 156168
11188,g.r. no. 126850
11188,g.r. no. 117355
11190,432 phil. 824
11190,g.r. no. 160421
11190,g.r. no. 157683
11190,g.r. no. 164823
11190,g.r. no. 134209
11190,453 phil. 189
11190,440 phil. 697
11190,g.r. no. 131501
11190,g.r. no. 155012
11190,g.r. no. 160145
11190,g.r. no. 155138
11191,g.r. no. 138660
11191,g.r. no. 82216
11192,392 phil. 1
11192,347 phil. 687
11192,451 phil. 420
11192,313 phil. 1
11192,325 phil. 1
11192,443 phil. 24
11192,390 phil. 1
11192,346 phil. 807
11192,16 phil. 534
11192,226 phil. 596
11193,386 phil. 627
11193,g.r. no. 78591
11193,g.r. no. 78591
11193,g.r. no. 148277
11195,g.r. no. 139609
11195,g.r. no. 105676
11195,g.r. no. 127573
11195,g.r. no. 133006
11195,g.r. no. 148063
11196,g.r. no. 157536
11196,385 iii. 414
11196,362 phil. 184
11197,g.r. no. 145542
11197,g.r. no. 147143
11197,g.r. no. 97654
11198,g.r. no. 163782
11198,g.r. no. 163881
11198,g.r. no. 163881
11198,g.r. no. 58494
11198,g.r. no. 82819
11198,g.r. no. 163782
11198,g.r. no. 85416
11198,g.r. no. 88365
11198,g.r. no. 163782
11198,g.r. no. 101858
11200,g.r. no. 57127
11200,g.r. no. 83346
11200,384 phil. 567
11200,g.r. no. 159482
11201,450 phil. 48
11201,427 phil. 221
11201,447 phil. 444
11202,g.r. no. 156887
11202,g.r. no. 150920
11203,g.r. no. 155594
11203,g.r. no. 113665
11203,g.r. no. 102909
11203,g.r. no. 97412
11204,g.r. no. 142286
11204,g.r. no. 128310
11205,g.r. no. 138660
11205,g.r. no. 109172
11205,g.r. no. 21911
11205,g.r. no. 157847
11206,g.r. no. 147950
11206,g.r. no. 147758
11206,g.r. no. 145872
11206,376 phil. 362
11206,360 phil. 64
11207,g.r. no. 159357
11207,453 phil. 45
11207,447 phil. 114
11207,g.r. no. 164914
11207,453 phil. 293
11207,g.r. no. 158684
11207,g.r. no. 155108
11207,78 phil. 570
11207,g.r. no. 84256
11207,438 phil. 756
11207,g.r. no. 139275
11207,428 phil. 208
11207,g.r. no. 122202
11207,447 phil. 444
11207,g.r. no. 142664
11208,g.r. no. 142408
11208,376 phil. 32
11208,357 phil. 762
11208,g.r. no. 57876
11208,g.r. no. 89117
11208,384 phil. 732
11208,229 phil. 81
11208,81 phil. 78
11210,g.r. no. 85243
11210,g.r. no. 139492
11210,g.r. no. 100579
11210,g.r. no. 156081
11210,g.r. no. 143375
11211,g.r. no. 164929
11211,g.r. no. 147790
11211,352 phil. 538
11211,365 phil. 598
11211,g.r. no. 109311
11212,g.r. no. 137451
11212,g.r. no. 156311
11213,g.r. no. 160798
11213,423 phil. 509
11213,345 phil. 1077
11214,444 phil. 499
11214,317 phil. 758
11214,g.r. no. 142030
11215,53 phil. 806
11215,g.r. no. 150920
11215,g.r. no. 142654
11216,70 phil. 66
11216,94 phil. 277
11217,g.r. no. 108914
11217,g.r. no. 150147
11217,g.r. no. 146094
11217,324 phil. 455
11217,450 phil. 381
11217,g.r. no. 148156
11217,g.r. no. 97357
11217,g.r. no. 152494
11217,381 phil. 198
11217,g.r. no. 148279
11219,g.r. no. 83239
11219,g.r. no. 154689
11220,g.r. no. 158922
11221,g.r. no. 123346
11222,g.r. no. 91332
11223,454 phil. 338
11223,213 phil. 362
11223,133 phil. 766
11224,386 phil. 88
11224,448 phil. 469
11225,356 phil. 787
11225,g.r. no. 151942
11225,g.r. no. 147205
11225,374 phil. 859
11225,g.r. no. 132164
11226,g.r. no. 158045
11226,447 phil. 692
11226,326 phil. 750
11227,g.r. no. 169476
11227,g.r. no. 150794
11227,417 phil. 598
11227,200 phil. 516
11227,g.r. no. 131547
11227,g.r. no. 138660
11227,419 phil. 372
11228,g.r. no. 141116
11228,g.r. no. 143604
11228,g.r. no. 170695
11228,g.r. no. 143574
11228,g.r. no. 168498
11229,g.r. no. 147678
11229,g.r. no. 133436
11229,g.r. no. 138033
11229,g.r. no. 158904
11229,g.r. no. 171270
11229,g.r. no. 139456
11229,g.r. no. 126171
11229,436 phil. 397
11229,g.r. no. 165483
11230,352 phil. 808
11232,g.r. no. 146062
11232,g.r. no. 138137
11232,g.r. no. 128550
11232,g.r. no. 139396
11232,g.r. no. 148287
11232,g.r. no. 150732
11232,g.r. no. 139337
11233,378 phil. 943
11234,g.r. no. 158606
11234,"g.r, no. 83239"
11234,gr. no. 76645
11235,g.r. no. 145737
11235,g.r. no. 152884
11235,435 phil. 1
11235,413 phil. 13
11236,g.r. no. 131680
11236,g.r. no. 140529
11236,g.r. no. 101689
11237,g.r. no. 124135
11237,g.r. no. 53401
11238,g.r. no. 147248
11238,g.r. no. 109406
11238,g.r. no. 149154
11238,g.r. no. 150769
11239,g.r. no. 157001
11239,g.r. no. 125607
11239,g.r. no. 148277
11239,g.r. no. 157568
11239,g.r. no. 128967
11239,g.r. no. 135925
11241,g.r. no. 141116
11241,g.r. no. 124540
11241,g.r. no. 154898
11242,g.r. no. 147266
11242,g.r. no. 162780
11242,225 phil. 185
11242,g.r. no. 153310
11242,445 phil. 595
11243,g.r. no. 101361
11243,140 phil. 81
11243,385 phil. 208
11243,g.r. no. 67787
11243,g.r. no. 154599
11243,352 phil. 461
11243,438 phil. 417
11243,173 f. 258
11243,37 phil. 322
11243,g.r. no. 138496
11244,g.r. no. 158693
11244,196 phil. 553
11244,354 phil. 112
11244,g.r. no. 78491
11244,g.r. no. 99054
11244,352 phil. 1118
11245,452 phil. 824
11245,424 phil. 829
11245,446 phil. 652
11245,432 phil. 264
11245,451 phil. 856
11245,446 phil. 549
11245,352 phil. 130
11245,435 phil. 586
11245,443 phil. 425
11245,364 phil. 766
11245,446 phil. 808
11245,425 phil. 696
11245,121 phil. 1257
11245,428 phil. 682
11245,431 phil. 168
11245,207 phil. 734
11245,392 phil. 36
11245,452 phil. 698
11245,352 phil. 866
11245,418 phil. 509
11245,419 phil. 937
11245,372 phil. 762
11245,437 phil. 11
11245,439 phil. 707
11245,387 phil. 266
11245,g.r. no. 158904
11245,g.r. no. 129875
11245,g.r. no. 152527
11245,448 phil. 269
11245,451 phil. 588
11246,g.r. no. 138060
11247,360 phil. 753
11247,361 phil. 463
11247,g.r. no. 101181
11247,373 phil. 942
11247,g.r. no. 88013
11247,g.r. no. 85296
11247,373 phil. 544
11247,g.r. no. 88912
11248,g.r. no. 140889
11248,46 phil. 241
11249,380 phil. 678
11249,g.r. no. 126802
11249,g.r. no. 140959
11249,g.r. no. 163338
11249,g.r. no. 146823
11249,g.r. no. 153762
11250,g.r. no. 150794
11250,417 phil. 598
11250,g.r. no. 93359
11251,g.r. no. 87710
11251,g.r. no. 134559
11251,g.r. no. 69078
11252,421 phil. 664
11252,455 phil. 28
11253,443 phil. 24
11254,g.r. no. 128550
11254,g.r. no. 146364
11254,g.r. no. 144880
11254,g.r. no. 143377
11255,g.r. no. 144533
11255,g.r. no. 148418
11255,345 phil. 962
11255,334 phil. 146
11255,g.r. no. 140079
11255,g.r. no. 150732
11255,g.r. no. 162403
11255,g.r. no. 101487
11256,353 phil. 740
11256,g.r. no. 147767
11256,g.r. no. 145742
11256,385 phil. 586
11257,441 phil. 694
11257,442 phil. 307
11258,g.r. no. 141880
11258,22 phil. 303
11258,396 phil. 32
11258,319 phil. 67
11258,451 phil. 420
11259,366 phil. 155
11260,g.r. no. 158693
11260,g.r. no. 158693
11260,g.r. no. 158693
11260,g.r. no. 159293
11260,g.r. no. 155279
11260,g.r. no. 159293
11260,g.r. no. 110452
11260,g.r. no. 70615
11260,g.r. no. 156893
11260,g.r. no. 151026
11260,g.r. no. 151026
11261,g.r. no. 149175
11261,g.r. no. 156652
11261,g.r. no. 147911
11261,g.r. no. 134509
11261,g.r. no. 149069
11261,418 phil. 715
11261,g.r. no. 150353
11261,411 phil. 276
11262,g.r. no. 141493
11263,14 phil. 128
11263,g.r. no. 123896
11263,g.r. no. 123917
11263,g.r. no. 128378
11263,g.r. no. 95901
11265,g.r. no. 144291
11265,g.r. no. 49668
11265,g.r. no. 85718
11266,22 wash. 2
11267,394 phil. 877
11268,g.r. no. 106345
11268,g.r. no. 147678
11268,g.r. no. 144598
11268,388 phil. 915
11268,g.r no. 147231
11268,g.r. no. 144405
11268,g.r. no. 118912
11268,78 phil. 366
11268,375 phil. 666
11268,g.r no. 64965
11268,195 phil. 162
11268,g.r. no. 160341
11268,g.r no. 114917
11268,g.r no. 146810
11268,351 phil. 644
11268,453 phil. 825
11268,451 phil. 588
11268,g.r. no. 122767
11268,g.r. no. 127089
11268,448 phil. 482
11268,g.r. no. 127492
11268,394 phil. 54
11268,g.r. no. 141087
11268,452 phil. 210
11268,g.r. no. 137347
11268,g.r. no. 163351
11268,459 phil. 130
11268,g.r. no. 130684
11269,446 phil. 104
11269,446 phil. 872
11269,106 phil. 1031
11269,446 phil. 508
11269,446 phil. 872
11271,g.r. no. 171731
11272,g.r. no. 140189
11272,g.r. no. 149253
11272,389 phil. 644
11272,g.r. no. 137881
11272,381 phil. 619
11272,g.r. no. 156800
11272,429 phil. 19
11272,441 phil. 166
11272,g.r. no. 162445
11272,459 phil. 395
11272,397 phil. 575
11272,g.r. no. 112872
11272,g.r. no. 131094
11272,g.r. no. 154295
11273,361 phil. 76
11274,g.r. no. 143666
11274,g.r. no. 117228
11274,360 phil. 843
11274,g.r. no. 152160
11274,g.r. no. 137873
11274,450 phil. 304
11275,g.r. no. 153664
11275,368 phil. 537
11275,g.r. no. 101372
11275,211 phil. 145
11275,332 phil. 833
11275,g.r. no. 104690
11276,g.r. no. 166388
11276,g.r. no. 148540
11276,g.r. no. 148075
11276,g.r. no. 1555855
11276,g.r. no. 152295
11279,60 phil. 369
11279,76 phil. 119
11279,g.r. no. 163429
11279,92 phil. 5
11279,37 phil. 752
11280,158 phil. 249
11280,5 phil. 405
11280,5 phil. 405
11280,53 phil. 802
11280,g.r. no. 86250
11280,53 phil. 824
11281,g.r. no. 126980
11281,107 phil. 322
11281,228 phil. 420
11281,374 phil. 1
11281,128 phil. 433
11282,393 phil. 739
11283,g.r. no. 147678
11283,402 phil. 233
11283,427 phil. 248
11283,g.r. no. 136257
11283,403 phil. 194
11283,402 phil. 734
11283,450 phil. 432
11283,450 phil. 493
11283,448 phil. 287
11284,g.r. no. 147678
11284,g.r. no. 137480
11284,374 phil. 535
11284,g.r. no. 152589
11284,349 phil. 407
11284,g.r. no. 157269
11284,379 phil. 919
11284,361 phil. 198
11284,g.r. no. 77284
11284,450 phil. 159
11284,140 phil. 618
11287,g.r. no 160867
11287,g.r. no. 160886
11287,34 phil. 562
11287,g.r. no. 160867
11287,g.r. no. 44063
11287,g.r. no. 160886
11287,447 phil. 306
11287,g.r. no. 135721
11287,195 phil. 51
11287,138 mont. 242
11288,200 phil. 685
11288,7 phil. 553
11288,g.r. no. 95703
11288,g.r. no. 161298
11289,g.r. no. 160792
11289,g.r. no. 141443
11289,g.r. no. 107741
11290,g.r. no. 139396
11290,g.r. no. 129904
11290,g.r. no. 128523
11290,g.r. no. 92319
11291,g.r. no. 155651
11291,g.r. no. 147623
11292,334 phil. 577
11292,359 phil. 520
11293,g.r. no. 116524
11293,g.r. no. 76742
11293,3 phil. 213
11293,68 phil. 619
11293,19 phil. 288
11293,g.r. no. 103805
11293,g.r. no. 98398
11293,g.r. no. 115983
11293,g.r. no. 141259
11293,g.r. no. 138541
11293,g.r. no. 122109
11293,g.r. no. 140634
11293,g.r. no. 130654
11293,g.r. no. 119722
11293,88 phil. 693
11293,g.r. no. 137406
11293,g.r. no. 140727
11293,g.r. no. 126028
11294,g.r. no. 133472
11295,g.r. no. 141323
11295,379 phil. 753
11295,g.r. no. 157320
11296,gr. no. 141947
11296,g.r. no. 127393
11296,g.r. no. 148287
11296,g.r. no. 141947
11297,451 phil. 825
11297,220 phil. 588
11297,328 phil. 238
11297,412 phil. 64
11297,378 phil. 707
11298,g.r. no. 158015
11298,g.r. no. 146942
11299,g.r. no. 50147
11299,g.r. no. 146062
11299,96 phil. 170
11299,96 phil. 170
11299,103 phil. 231
11299,g.r. no. 156963
11299,g.r. no. 93640
11300,g.r. no. 78272
11300,g.r. no. 157957
11301,g.r. no. 120287
11301,g.r. no. 165910
11301,g.r. no. 150241
11301,g.r. no. 148924
11301,g.r. no. 159696
11301,g.r. no. 148531
11301,g.r. no. 156128
11302,g.r. no. 105877
11302,g.r. no. 141994
11302,g.r. no. 118126
11303,274 phil. 1156
11303,315 phil. 757
11303,118 phil. 868
11303,g.r. no. 153454
11303,g.r. no. 140931
11303,g.r. no. 163108
11303,398 phil. 441
11303,g.r. no. 154745
11303,210 phil. 67
11303,130 phil. 443
11304,g.r. no. 108196
11304,g.r. no. 157971
11304,g.r. no. 134267
11304,6 phil. 286
11304,g.r. no. 158166
11304,g.r. no. 161973
11304,g.r. no. 149599
11304,g.r. no. 143510
11304,g.r. no. 160753
11304,g.r. no. 158227
11304,4 phil. 604
11304,g.r. no. 156581
11304,g.r. no. 152992
11304,g.r. no. 150755
11304,g.r. no. 146364
11304,g.r. no. 25462
11304,323 phil. 12
11304,g.r. no. 129552
11304,g.r. no. 78975
11304,g.r. no. 75909
11304,g.r. no. 137533
11304,g.r. no. 74449
11304,g.r. no. 113472
11304,g.r. no. 117228
11305,g.r. no. 150947
11305,78 phil. 397
11305,g.r. no. 96779
11306,362 phil. 248
11307,g.r. no. 166755
11307,g.r. no. 141637
11307,g.r. no. 146653
11307,g.r. no. 138379
11307,g.r. no. 141464
11308,g.r. no. 66866
11308,g.r. no. 54281
11309,g.r. no. 121439
11309,g.r. no. 117038
11310,716 f. 7011
11310,g.r. no. 35453
11310,49 phil. 703
11310,g.r. no. 74730
11310,g.r. no. 118552
11310,114 phil. 401
11311,393 phil. 633
11311,g.r. no. 155010
11311,g.r. no. 153667
11311,g.r. no. 158857
11311,g.r. no. 108119
11311,g.r. no. 90478
11312,417 phil. 18
11312,g.r. no. 140011
11312,g.r. no. 133477
11312,g.r. no. 138959
11312,346 phil. 971
11312,68 phil. 580
11312,g.r. no. 129769
11312,367 phil. 415
11312,344 phil. 700
11312,g.r. no. 75256
11313,g.r. no. 147678
11313,g.r. no. 93028
11313,g.r. no. 89393
11313,g.r. no. 99050
